"entrez_id","hgnc_symbol","RG10T17","RG10T18","RG10T19","RG10T5","RG10T7","RG10T8","RG13T10","RG13T11","RG13T122","RG13T13","RG13T14","RG16T1","RG16T3","RG16T5","RG16T9","RG17T13","RG17T14","RG17T19","RG17T6","RG17T7","RG17T9","RG19-T10","RG19-T11","RG19-T7","RG19-T8","RG19-T9","RG1T3","RG1T5","RG1T6","RG1T7","RG20-T10","RG20-T12","RG20-T14","RG20-T8","RG4T1","RG4T2","RG4T3","RG4T4","RG4T5","RG5T12","RG5T13","RG5T14Rep","RG5T15","RG5T16","RG5T17","RG5T22","RG6T12","RG6T13","RG6T16","RG6T3"
"643036","SLED1",1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,1,1,1,0,1,1,1,2,1,1,1,2,2,3,2,5,3,3,4,2,2,2,2,2,2,2,5,4,2,2,3,5,5,5,5
"643037","C11orf97",3,2,3,2,2,2,4,2,3,4,3,2,2,2,2,4,4,6,3,4,5,2,3,2,2,2,2,2,3,2,4,5,5,5,3,3,3,3,3,4,4,7,5,4,5,5,5,3,3,2
"6431","SRSF6",8,7,5,5,5,6,4,2,3,4,3,2,2,2,2,5,5,5,3,4,4,5,4,5,5,5,5,5,8,6,5,7,7,7,3,3,3,3,3,4,4,7,5,4,5,5,5,5,5,5
"643155","SMIM15",3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,4,2,3,4,1,1,1,1,1,3,3,4,3,2,2,2,2,2,2,2,2,2,4,4,7,5,4,5,5,2,2,2,2
"643160","CYMP",4,3,3,3,3,2,4,2,3,3,3,3,3,3,3,4,4,5,2,3,4,4,4,4,4,4,5,4,4,3,5,5,6,5,3,3,3,3,3,4,4,4,5,4,5,5,7,7,7,5
"643161","FAM25A",3,2,2,2,2,2,2,3,2,2,2,3,3,3,3,4,4,4,2,3,4,3,3,3,3,3,2,2,3,2,5,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,4,3,4,2
"64318","NOC3L",3,2,2,2,2,2,2,3,2,2,2,3,3,3,3,4,4,4,2,3,4,3,3,3,3,3,3,3,4,3,5,3,3,4,2,2,2,2,2,2,2,3,3,2,2,3,4,3,4,2
"643180","CCT6P3",5,4,5,5,4,4,5,2,5,4,5,3,3,3,3,NA,NA,4,3,2,3,4,4,3,4,3,3,3,NA,NA,NA,5,7,5,2,2,2,2,2,2,2,3,3,2,2,3,6,6,6,5
"64319","FBRS",5,5,5,5,4,4,4,2,5,4,5,2,2,2,2,5,5,5,3,4,5,3,3,3,3,3,3,2,6,4,3,3,3,4,3,3,3,3,3,4,4,7,5,4,5,5,4,4,4,3
"6432","SRSF7",5,3,3,3,3,3,5,2,5,4,3,3,3,3,3,6,6,6,2,4,6,3,4,3,3,3,5,4,7,5,5,5,5,5,4,4,4,4,4,4,4,7,5,5,5,5,6,4,6,6
"64320","RNF25",7,7,5,5,5,5,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,4,4,6,4,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,6,6,7,5
"643201","LOC643201",4,3,3,3,3,3,5,2,5,4,5,2,2,2,2,5,5,4,3,4,5,2,2,2,2,2,3,3,4,3,3,3,2,3,2,2,2,2,2,4,4,7,5,4,5,5,5,7,6,7
"64321","SOX17",4,3,NA,3,3,4,5,2,5,4,5,3,3,3,3,4,4,3,2,3,4,2,3,2,2,2,5,4,3,2,5,5,6,5,6,6,7,6,6,NA,NA,NA,NA,NA,NA,NA,7,7,8,7
"643210",NA,7,5,5,5,5,4,4,2,5,5,5,2,2,3,2,8,8,8,4,7,8,2,2,2,2,2,3,3,4,3,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,8,8,8,8
"643226","GRXCR2",3,2,2,2,2,2,5,2,3,4,3,2,2,2,2,4,4,4,3,4,4,2,2,2,2,2,3,3,4,3,3,3,2,3,3,3,3,3,3,4,4,7,5,4,5,5,2,3,2,4
"643236","TMEM72",5,5,5,5,4,4,2,3,2,2,2,3,3,3,3,4,4,4,2,3,4,3,2,3,3,3,2,2,3,2,5,NA,5,NA,3,3,3,3,3,4,4,7,5,4,5,5,4,3,4,3
"64324","NSD1",4,3,3,3,3,3,5,2,5,4,5,2,2,2,2,5,5,4,3,4,5,2,2,2,2,2,3,3,4,3,3,3,2,3,2,2,2,2,2,4,4,7,5,4,5,5,5,6,6,7
"643246","MAP1LC3B2",5,NA,NA,NA,NA,3,2,3,2,2,2,2,2,2,2,3,3,5,1,2,3,3,3,3,3,3,4,4,4,3,4,3,6,4,3,3,3,3,3,4,4,7,5,4,5,8,4,4,4,3
"643253","CCT6P1",5,4,5,5,4,4,5,2,5,4,5,3,3,3,3,NA,NA,4,3,2,3,NA,4,3,NA,3,3,3,8,8,NA,5,7,5,2,2,2,2,2,2,2,3,3,2,2,3,6,NA,6,5
"64326","COP1",5,5,5,5,5,4,5,2,4,5,4,3,3,3,3,7,7,7,4,6,7,5,4,5,5,5,4,4,5,5,5,5,7,5,4,4,4,4,4,4,4,7,5,4,5,5,8,7,8,7
"64327","LMBR1",7,5,5,5,5,5,4,6,1,2,1,3,3,3,3,4,4,4,3,4,3,2,2,2,2,2,NA,NA,6,4,4,6,8,7,2,2,2,2,2,5,4,7,5,5,5,5,5,8,5,7
"64328","XPO4",5,5,5,5,4,4,4,2,3,4,3,2,2,2,2,3,3,3,2,2,3,NA,NA,NA,NA,NA,2,2,3,2,3,3,2,3,2,2,2,2,2,2,2,3,3,2,2,3,NA,NA,NA,NA
"6433","SFSWAP",4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,3,3,3,4,4,4,3,5,5,8,6,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,4,4,4,4
"643314","KIAA0754",7,7,5,5,5,5,4,2,3,3,3,3,3,3,3,4,4,5,2,3,4,5,4,5,5,5,5,4,6,4,5,5,5,5,3,3,3,3,3,6,6,8,8,6,6,8,7,7,7,7
"64332","NFKBIZ",5,5,5,4,4,4,5,2,5,4,5,2,2,2,2,2,2,2,2,2,2,4,3,4,4,4,5,5,7,5,NA,5,NA,NA,6,6,6,6,6,4,4,7,5,4,5,5,5,6,5,8
"64333","ARHGAP9",5,5,5,5,4,5,2,3,2,2,2,2,2,2,2,3,3,5,1,2,3,4,4,4,4,4,4,4,7,5,NA,NA,NA,NA,3,3,3,3,3,4,4,7,5,4,5,5,6,7,7,7
"643332","ECRP",3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,3,5,5,NA,NA,5,5,8,6,5,5,4,4,4,4,4,7,5,4,5,5,6,6,6,7
"643338","C15orf62",3,2,2,2,2,2,4,2,2,2,2,2,2,2,2,4,4,4,3,3,4,3,3,3,3,3,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,3,3,2,2,3,4,4,4,4
"643339","LOC643339",4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,5,1,2,3,3,3,3,3,3,4,4,4,3,4,4,6,5,3,3,3,3,3,2,2,3,3,2,2,3,4,4,4,3
"643355","LINC01750",4,3,3,3,3,2,4,2,3,3,3,3,3,3,3,3,3,4,1,3,3,4,4,4,4,4,5,4,4,3,5,5,6,5,3,3,3,3,3,4,4,4,5,4,5,5,7,7,7,5
"643376","BTBD18",5,5,5,5,4,4,4,2,3,4,3,2,2,2,2,3,3,3,2,3,3,2,3,2,2,2,5,5,4,3,5,5,6,8,2,2,2,2,2,4,4,7,5,4,5,5,4,4,4,3
"643382","TMEM253",3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,3,5,5,6,4,5,5,8,6,5,5,4,4,4,4,4,7,5,4,5,5,6,6,6,7
"643387","LOC643387",2,2,1,1,1,1,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,5,4,6,5,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,4,5,5,3
"643394","SPINK9",3,2,2,2,2,2,5,2,3,4,3,2,2,2,2,4,4,4,3,4,4,2,2,2,2,2,3,3,4,3,3,3,2,3,3,3,3,3,3,4,4,7,5,4,5,5,5,7,5,7
"643401","PURPL",5,5,5,5,4,NA,5,2,5,4,5,3,3,3,3,3,3,5,3,3,NA,2,2,2,2,2,5,4,5,5,3,3,2,4,3,3,3,3,3,4,4,7,5,4,5,5,6,8,6,8
"643406","LOC643406",5,5,5,5,4,4,5,2,5,4,5,2,2,2,2,7,7,7,3,5,7,5,6,5,5,5,3,3,4,3,7,7,7,7,4,4,4,4,4,6,8,8,8,6,8,7,6,7,6,7
"643414","LIPK",3,2,2,2,2,2,2,3,2,2,2,3,3,3,3,4,4,4,2,3,4,3,3,3,3,3,2,2,3,2,5,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,4,3,4,2
"643418","LIPN",3,2,2,2,2,2,2,3,2,2,2,3,3,3,3,4,4,4,2,3,4,3,3,3,3,3,2,2,3,2,5,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,4,3,4,2
"64342","HS1BP3",4,3,3,3,3,3,4,2,5,4,3,3,3,3,3,6,6,6,2,4,6,3,4,3,3,3,5,4,7,5,5,5,5,5,3,3,3,3,3,7,6,7,8,7,7,8,4,5,3,6
"64343","AZI2",6,4,4,4,4,4,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,5,5,7,5,NA,NA,NA,NA,NA,3,3,4,3,3,3,3,4,4,4,3
"64344","HIF3A",4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,3,3,4,3,4,4,4,4,4,5,4,7,7,2,2,2,3,3,3,3,3,3,4,4,7,5,4,5,5,5,6,5,5
"643441","LOC643441",5,3,3,5,3,3,4,2,3,3,3,3,3,3,3,3,3,4,1,3,3,4,4,4,4,4,5,4,4,3,5,5,6,5,3,3,3,3,3,4,4,7,5,4,5,5,7,7,7,5
"643529","LINC00865",3,2,2,2,2,2,2,3,2,2,2,3,3,3,3,4,4,4,2,3,4,3,3,3,3,3,2,2,NA,NA,5,3,3,4,2,2,2,2,2,2,2,3,3,2,2,3,4,3,4,2
"643542","LOC643542",4,3,3,3,3,3,4,6,3,4,3,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,3,3,2,4,4,2,4,2,2,2,2,2,4,4,7,5,5,5,4,5,2,2,2
"64359","NXN",3,2,2,2,2,2,2,3,2,3,2,3,3,3,3,3,3,4,2,3,3,2,3,2,2,2,6,6,8,6,NA,NA,NA,NA,3,3,3,3,3,2,2,3,3,2,2,3,6,8,6,7
"643596","RNF224",7,5,5,5,5,4,4,2,5,5,5,2,2,3,2,NA,NA,NA,4,7,8,2,2,2,2,2,3,3,4,3,4,4,5,4,2,2,2,2,2,4,4,6,6,4,4,7,8,8,8,8
"643623","LINC02523",7,5,5,5,5,5,4,2,3,4,3,2,2,2,2,4,4,3,2,3,4,4,3,4,4,4,5,5,7,5,4,3,2,4,3,3,3,3,3,2,2,3,3,2,2,3,8,8,8,5
"643641","ZNF862",7,5,5,5,5,5,4,6,1,2,1,3,3,3,3,4,4,4,4,4,3,2,2,2,2,2,4,4,6,4,4,6,8,7,2,2,2,2,2,5,4,7,5,5,5,5,8,8,8,NA
"643650","LINC00842",5,5,5,5,4,4,NA,NA,NA,NA,2,3,3,3,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5,3,2,4,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,5,3,4,3
"643664","SLC35G6",3,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,3,4,2,3,3,3,4,3,3,3,3,3,4,3,3,5,2,4,2,2,2,2,2,2,2,3,3,2,2,3,6,7,6,6
"643669","CCER2",5,4,4,4,4,4,8,4,7,6,8,2,2,2,2,3,3,3,2,3,3,5,5,5,5,5,5,4,7,7,8,8,6,8,4,4,4,4,4,4,4,7,5,4,5,5,5,6,5,5
"643677","CCDC168",3,3,2,2,2,2,3,6,2,2,2,2,2,2,2,3,3,3,2,2,3,3,2,3,3,3,3,3,3,2,8,8,8,8,2,2,2,2,2,2,2,3,3,2,2,3,2,3,2,2
"643707","GOLGA6L4",5,4,4,4,4,4,4,2,2,3,2,2,2,2,2,4,4,4,3,3,4,3,3,3,3,3,3,3,3,2,5,5,5,5,3,3,3,3,3,4,4,7,5,4,5,5,8,6,6,5
"643711","LOC643711",4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,5,1,2,3,3,3,3,3,3,4,4,4,3,3,4,6,5,3,3,3,3,3,2,2,3,3,2,2,3,4,4,4,3
"643719","SCGB1B2P",8,8,8,8,8,NA,4,2,5,NA,5,2,2,2,2,3,3,3,2,3,3,5,5,5,5,5,3,3,7,NA,NA,NA,7,8,3,3,3,3,3,4,4,7,5,4,5,5,6,6,5,5
"643723","LYPLAL1-DT",5,5,5,5,4,4,5,2,4,5,4,3,3,3,3,7,7,7,4,5,7,3,4,3,3,3,5,4,7,5,4,4,5,4,4,4,4,4,4,2,2,3,3,3,3,5,2,5,3,2
"643733","CASP17P",3,2,3,2,2,2,4,2,3,4,3,2,2,2,2,4,4,6,3,4,5,2,3,2,2,2,2,2,3,2,NA,NA,NA,5,3,3,3,3,3,4,4,7,5,4,5,5,5,4,3,4
"64374","SIL1",3,2,2,2,2,2,5,2,3,4,3,2,2,2,2,4,4,4,2,4,4,2,2,2,2,2,3,3,4,3,3,3,2,3,3,3,3,3,3,4,4,7,5,4,5,5,2,3,2,4
"643749","TRAF3IP2-AS1",7,7,7,7,7,7,4,2,3,4,3,2,3,3,NA,4,4,3,2,3,4,4,3,4,4,4,NA,NA,8,7,4,3,2,4,3,3,3,3,3,2,2,3,3,2,2,3,5,5,8,4
"64375","IKZF4",5,5,5,5,4,NA,3,3,2,2,2,2,2,2,2,3,3,5,1,2,3,4,4,4,4,4,5,4,7,5,8,6,8,8,3,3,3,3,3,4,4,7,5,4,5,5,6,7,7,7
"64376","IKZF5",3,2,2,2,2,2,2,3,2,2,2,3,3,3,3,4,4,4,2,3,4,3,3,3,3,3,3,3,7,5,3,3,3,4,2,2,2,2,2,2,2,3,3,2,2,3,4,3,4,2
"643763","NKAIN3-IT1",4,3,4,3,3,3,5,2,5,4,5,3,3,3,3,4,4,3,2,3,4,2,3,2,2,2,5,4,4,3,5,5,6,5,NA,NA,3,3,NA,2,2,3,3,2,2,3,7,8,8,7
"643770","LINC02453",4,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,5,1,2,3,3,3,3,3,3,4,4,4,3,3,4,6,5,3,3,3,3,3,2,2,3,3,2,2,3,4,4,4,3
"643802","LOC643802",1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,3,3,3,1,3,3,3,4,3,3,3,2,2,4,3,3,3,3,4,2,2,2,2,2,2,2,3,3,2,2,3,4,4,4,3
"643803","KRTAP24-1",3,3,2,2,2,2,6,2,6,6,8,2,2,2,2,3,3,5,1,3,3,3,2,3,3,3,3,3,4,3,NA,5,3,5,3,3,2,3,3,4,4,7,5,4,5,5,6,5,5,8
"643812","KRTAP27-1",3,3,2,2,2,2,6,2,6,6,8,2,2,2,2,3,3,5,1,3,3,3,2,3,3,3,3,3,4,3,4,5,3,5,3,3,2,3,3,4,4,7,5,4,5,5,6,5,5,8
"643834","PGA3",5,5,5,5,4,4,4,2,3,4,3,2,2,2,2,3,3,3,2,3,3,2,3,2,2,2,NA,NA,NA,NA,4,4,5,5,2,2,2,2,2,4,4,7,5,4,5,5,4,4,4,3
"643847","PGA4",5,5,5,5,4,4,4,2,3,4,3,2,2,2,2,3,3,3,2,3,3,2,3,2,2,2,NA,NA,NA,NA,4,4,5,5,2,2,2,2,2,4,4,7,5,4,5,5,4,4,4,3
"643853","TMPPE",6,4,4,4,4,4,5,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,5,5,7,5,2,2,2,2,2,3,3,4,3,3,3,3,4,4,4,3
"643854","CTAGE9",7,5,5,5,5,5,4,2,3,4,3,2,2,2,2,4,4,3,2,3,4,4,3,4,4,4,5,5,7,5,4,3,2,4,3,3,3,3,3,2,2,3,3,2,2,3,8,8,8,4
"64386","MMP25",3,2,2,2,2,2,2,3,2,2,2,3,3,4,3,5,5,5,3,4,5,2,3,2,2,2,3,3,3,2,3,3,2,4,2,2,2,2,2,2,2,3,3,2,2,3,4,4,5,3
"643866","CBLN3",3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,3,3,3,4,3,5,5,8,5,4,5,4,4,4,4,4,7,5,4,5,5,6,6,6,7
"64388","GREM2",5,5,5,5,4,4,5,3,4,5,4,3,3,3,3,7,7,7,4,5,7,3,3,3,3,3,5,4,7,5,4,5,6,4,3,3,3,3,3,2,2,4,3,3,3,5,4,5,4,3
"6439","SFTPB",5,5,4,3,4,4,5,2,3,4,3,3,3,3,3,5,5,5,2,4,5,3,4,3,3,3,5,4,7,5,5,5,5,5,2,2,2,2,2,4,4,7,5,4,5,5,7,7,7,7
"643904","RNF222",3,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,3,4,2,3,3,3,4,3,3,3,3,3,4,3,3,5,2,4,2,2,2,2,2,2,2,3,3,2,2,3,6,7,6,6
"643905","PRR21",2,2,1,1,1,1,5,2,2,3,2,2,2,2,2,3,3,4,2,3,3,4,5,4,4,4,5,4,6,5,3,5,4,5,2,2,2,2,2,4,4,7,5,4,5,5,4,5,5,3
"643911","CRNDE",1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,3,3,3,1,3,3,3,4,3,3,3,2,2,4,3,3,3,3,4,2,2,2,2,2,2,2,3,3,2,2,3,4,4,4,3
"643923",NA,3,2,2,2,2,2,4,2,3,4,3,2,2,2,2,4,4,6,2,4,5,2,3,2,2,2,2,2,3,2,3,3,2,4,3,3,3,3,3,4,4,7,5,4,5,5,5,4,3,4
"64393","ZMAT3",8,7,8,7,7,7,5,2,5,4,5,2,2,3,2,6,6,7,3,5,6,5,NA,5,5,5,8,8,6,4,7,7,7,7,8,6,6,6,6,6,6,8,8,6,6,8,8,8,8,8
"64395","GMCL1",5,3,3,3,3,3,5,2,3,4,3,3,3,3,3,5,5,5,2,4,5,3,4,3,3,3,5,4,5,5,3,5,5,5,4,5,4,4,4,4,4,7,5,4,5,5,4,4,4,3
"64396","GMCL2",4,3,3,3,3,3,5,2,5,4,5,2,2,2,2,5,5,4,3,4,5,2,2,2,2,2,3,3,4,3,3,3,2,3,2,2,2,2,2,4,4,7,5,4,5,5,5,6,6,7
"643965","TMEM88B",5,4,5,4,4,4,4,6,5,6,6,3,3,3,3,4,4,5,2,3,4,NA,NA,NA,NA,NA,5,4,6,4,5,5,5,5,5,5,4,5,5,2,2,3,3,2,2,3,8,8,8,6
"64397","ZNF106",3,2,2,2,2,2,4,2,2,2,2,2,2,2,2,4,4,4,3,3,4,3,3,3,3,3,2,2,3,2,2,2,2,3,1,1,1,1,1,2,2,3,3,2,2,3,4,4,4,4
"64398","MPP5",3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,3,3,3,4,3,5,5,5,5,3,3,3,3,3,4,4,4,5,4,5,5,5,5,5,5
"643988","FNDC10",5,4,5,4,4,4,4,6,5,6,6,3,3,3,3,4,4,5,2,3,4,NA,NA,NA,NA,NA,5,4,6,4,5,5,5,5,5,5,4,5,5,2,2,3,3,2,2,3,8,8,8,6
"64399","HHIP",4,3,3,3,3,4,3,3,2,2,2,2,2,2,2,3,2,3,1,2,3,3,2,3,3,3,2,2,3,2,4,3,2,4,2,2,2,2,2,3,3,3,4,3,4,3,5,5,5,5
"644","BLVRA",3,2,2,2,2,2,5,2,5,4,5,3,3,3,3,4,4,4,3,3,3,2,4,2,2,2,3,3,3,2,4,5,7,5,3,3,3,3,3,2,2,3,3,2,2,3,7,6,6,8
"6440","SFTPC",3,2,2,2,2,2,4,3,4,4,4,1,1,1,1,4,4,3,2,3,4,1,1,1,1,1,5,4,3,2,3,5,2,5,2,2,2,2,2,4,4,6,3,4,4,5,2,2,2,2
"64400","AKTIP",1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,3,3,3,1,3,3,3,4,3,3,3,2,2,4,3,3,3,3,4,2,2,2,2,2,2,2,3,3,2,2,3,4,4,4,3
"64403","CDH24",3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,3,5,5,6,5,5,5,8,5,5,5,4,4,4,4,4,7,5,4,5,5,6,6,6,7
