"gene_symbol","gene_symbol.1","r","p","mean_cna","padj"
"ZNF415","ZNF415",0.0901224489920962,0.601171224494742,3.56,1
"TMEM102","TMEM102",0.0901169253044254,0.601193614333759,2.92,1
"ZMPSTE24","ZMPSTE24",0.0976302305803712,0.60132567895117,4.66666666666667,1
"TRIT1","TRIT1",0.0976302305803712,0.60132567895117,4.66666666666667,1
"GSTA1","GSTA1",0.0914270670831188,0.6014320025367,3.79591836734694,1
"ZNF514","ZNF514",-0.120962947351801,0.60145897059524,4.36666666666667,1
"DAO","DAO",0.0900052569729372,0.601646330332543,3.38,1
"RASSF2","RASSF2",-0.0898806460163944,0.602151690513319,5.14,1
"THEG","THEG",-0.089822072123645,0.602389300256406,2.04,1
"ZNF396","ZNF396",0.0897707809118428,0.602597400337012,3.48,1
"ZNF764","ZNF764",0.0897620899616902,0.602632664556314,3.8,1
"TNFRSF10C","TNFRSF10C",-0.0897590215316463,0.602645115166481,2.5,1
"SOX6","SOX6",-0.0897389692304137,0.602726483077438,3.46,1
"FBN1","FBN1",0.0897375720561076,0.602732152685289,2.58,1
"ATG9B","ATG9B",0.0897373959243748,0.602732867413668,4.26,1
"MIOX","MIOX",0.0896440732337927,0.6031116146104,2.16,1
"RHBDD1","RHBDD1",-0.0896314720810942,0.603162763826783,3.44,1
"CATSPER1","CATSPER1",-0.0896120539357746,0.60324158748027,3.94,1
"ZNF510","ZNF510",-0.0895594645754812,0.603455084539659,3.22,1
"NFATC1","NFATC1",0.0895432768495621,0.60352080839111,3.34,1
"WFDC9","WFDC9",0.0895357985476128,0.603551172112941,4.68,1
"IL1RN","IL1RN",-0.0923137766261934,0.603583386374119,3.52083333333333,1
"ZNF671","ZNF671",0.0894935598550706,0.603722683773638,3.56,1
"SURF1","SURF1",0.0908290363873024,0.603822543921845,3.48979591836735,1
"C16orf71","C16orf71",0.0894294169359024,0.603983178292976,3.02,1
"ODF3","ODF3",-0.089426398135555,0.603995439305667,2.26086956521739,1
"RELL1","RELL1",-0.0893877685072879,0.604152344949476,3.4,1
"FRG1","FRG1",0.15191090506255,0.604158038946063,2.21739130434783,1
"CBX2","CBX2",0.0893815694179564,0.604177526009194,4.3,1
"HOXD9","HOXD9",0.08934151503065,0.604340240097221,4.06,1
"CHRM5","CHRM5",-0.0893388816724664,0.604350938321939,2.46,1
"ZBTB47","ZBTB47",-0.0893374098302451,0.604356917832085,3.2,1
"GPR75","GPR75",-0.0893373347817159,0.60435722272512,3.82,1
"GPR22","GPR22",-0.0893170403992936,0.604439673340951,4.06,1
"DNAH3","DNAH3",0.0892561247989979,0.604687185986571,3.88,1
"ST3GAL3","ST3GAL3",-0.0892503687920625,0.604710576074986,4.56,1
"CCDC125","CCDC125",0.0891989328931942,0.604919608007987,2.64,1
"SLC35B2","SLC35B2",-0.0919661344805739,0.604953362598989,4.22916666666667,1
"SCARF2","SCARF2",0.0905383843991051,0.604985851497858,3.3469387755102,1
"CD1E","CD1E",0.0891818782327192,0.604988923798124,4.72,1
"CYB5R1","CYB5R1",-0.0891205062684397,0.605238387927368,4.54,1
"RABIF","RABIF",-0.0891205062684397,0.605238387927368,4.54,1
"MYH10","MYH10",-0.0891140342438038,0.605264697912548,2.92,1
"HPS5","HPS5",0.089073249874105,0.605430505228724,3.46,1
"KIAA1958","KIAA1958",-0.0890442807511527,0.605548289907664,3.38,1
"SLC25A25","SLC25A25",0.089003294606836,0.60571495097114,3.18,1
"GHR","GHR",-0.0889993776989108,0.605730879235046,3.98,1
"NGEF","NGEF",0.0889508286203671,0.605928320885106,3.4,1
"LRRC4","LRRC4",0.0917172592243968,0.605934936216445,4.33333333333333,1
"STRN","STRN",0.0889232023002765,0.606040685167463,3.98,1
"NFS1","NFS1",0.0889078672787209,0.606103061005337,4.58,1
"SERPING1","SERPING1",-0.0889033766574806,0.606121327313243,3.6,1
"FAM126A","FAM126A",0.0888839344373037,0.60620041431415,3.16,1
"LAMA3","LAMA3",0.0888437646015404,0.606363831005934,2.94,1
"RIOK2","RIOK2",0.0888126110846871,0.606490580963265,2.5,1
"F12","F12",-0.0888021694359973,0.606533065970298,3.52,1
"PDCD11","PDCD11",-0.091556886197553,0.606567812982689,2.66666666666667,1
"SLC24A1","SLC24A1",0.0962272196888132,0.606587209488394,3.48888888888889,1
"GDF5","GDF5",0.0887620280310396,0.606696405252829,4.82,1
"RHOJ","RHOJ",-0.108193086829158,0.606702982620524,3.34210526315789,1
"ZNF766","ZNF766",0.0887486311720947,0.60675092255375,3.39130434782609,1
"SOX7","SOX7",0.0887418853185245,0.606778374983713,2.38,1
"LIMD1","LIMD1",0.0886960997652854,0.606964714513054,3.08,1
"TMEM71","TMEM71",0.0886776998923571,0.607039605788726,5.08,1
"CDH8","CDH8",-0.0929005532168169,0.607105289861663,2.5,1
"GMFG","GMFG",-0.0886455685360981,0.607170396482763,4.87755102040816,1
"C12orf57","C12orf57",0.0960473429727577,0.60726318509834,4.36363636363636,1
"PECAM1","PECAM1",0.0886013979611724,0.607350212431645,3.32,1
"LAMP1","LAMP1",-0.0995162362316683,0.607520434258882,3.02325581395349,1
"WFS1","WFS1",-0.0885475853830652,0.607569311109203,3.12,1
"SNX22","SNX22",-0.0942385935472341,0.607931356608554,3.30434782608696,1
"PRKG1","PRKG1",-0.0884555992023957,0.607943912123892,3.52,1
"MMP2","MMP2",-0.0884338048881358,0.608032680868086,2.46,1
"RHO","RHO",0.0883770142625496,0.608264016315681,4.52,1
"CMA1","CMA1",0.0925940590887443,0.608296908861556,3.25581395348837,1
"SPARCL1","SPARCL1",-0.0882749743035811,0.60867976807741,3.08,1
"B3GAT3","B3GAT3",0.0882494213814871,0.608783899858159,3.62,1
"RSRC2","RSRC2",0.0882285916087425,0.608868789738752,3.54,1
"OGDHL","OGDHL",-0.0882169837862955,0.608916098566924,3.48,1
"TSSK2","TSSK2",0.089513896632881,0.609093886262259,3.24489795918367,1
"IMPDH1","IMPDH1",-0.0923796658733719,0.609131036950078,3.67441860465116,1
"ARL8A","ARL8A",-0.0880910011747265,0.609429653623605,4.66,1
"TP53I13","TP53I13",0.0938181753803001,0.609540401564794,2.60869565217391,1
"ETV6","ETV6",-0.0880630208612632,0.609543737427335,4.66,1
"DNTT","DNTT",-0.0880575855609727,0.609565899765108,2.8,1
"LILRB2","LILRB2",-0.0937434183152526,0.609826703477977,3.43478260869565,1
"CACNA1A","CACNA1A",0.0879628849536043,0.609952094653911,4.48,1
"OSBP2","OSBP2",-0.0879571891389197,0.609975325844715,2.78,1
"PRPF31","PRPF31",-0.0936575508335074,0.610155625607628,3.40909090909091,1
"HIST1H3B","HIST1H3B",0.0879126368817313,0.61015705151484,4.28,1
"LAMB4","LAMB4",-0.0878785213140776,0.610296222147567,4.08,1
"PKHD1","PKHD1",-0.0878272794065156,0.610505283046634,4.1,1
"GLT8D2","GLT8D2",-0.0878086092663769,0.610581462544547,2.74,1
"ANKRD35","ANKRD35",-0.0877322665551836,0.610893004483397,4.72,1
"TFAP4","TFAP4",-0.0876984300303611,0.611031107253936,2.72,1
"DCP2","DCP2",0.0876954713226156,0.611043183760073,2.48,1
"PMS2CL","PMS2CL",-0.0890252384304738,0.611057488022716,3.02040816326531,1
"KRT8","KRT8",0.087649564767014,0.611230572697903,4.24,1
"CXCL6","CXCL6",0.0966916592804985,0.611248499460986,3.11363636363636,1
"GATAD1","GATAD1",0.0903364700707801,0.611393100823955,3.5,1
"NR2C2","NR2C2",-0.087602276344787,0.611423627791533,3.18,1
"ADH1A","ADH1A",0.0889073179537284,0.611531734752839,2.69387755102041,1
"CLEC4D","CLEC4D",0.0875463569489745,0.611651952136209,4.08510638297872,1
"KCTD12","KCTD12",-0.0888738416512884,0.611666396411629,2.83673469387755,1
"NAT8L","NAT8L",0.0875174337563096,0.611770062497065,3.5,1
"NUP62","NUP62",0.0875116927500194,0.611793507540061,3.52,1
"IL4I1","IL4I1",0.0875116927500194,0.611793507540061,3.52,1
"CXCL12","CXCL12",0.0874933801976815,0.611868294628993,3.56,1
"CES1","CES1",-0.0964690129826912,0.612073297539253,3,1
"OR10H1","OR10H1",-0.0887510141005607,0.612160589302383,5.06122448979592,1
"RAI1","RAI1",0.0873978272806051,0.612258588238628,2.59183673469388,1
"ALS2CR12","ALS2CR12",-0.0873835584510707,0.612316879448364,3.78,1
"ERBB2","ERBB2",0.0886497353693947,0.612568207829603,2.95918367346939,1
"GPA33","GPA33",0.0873044246082451,0.612640200596417,4.62,1
"ATOH7","ATOH7",-0.0872851357064754,0.612719021160354,3.28,1
"SF1","SF1",-0.087281866444597,0.612732380824321,3.8,1
"PBK","PBK",0.087208241570076,0.613033277489001,2.4,1
"RNF185","RNF185",0.0871931348448704,0.613095024697588,2.92,1
"ZNFX1","ZNFX1",0.0871624774420776,0.613220341786596,4.74,1
"TACR1","TACR1",-0.0871481448516866,0.613278932270756,4.42,1
"ART4","ART4",0.0871270627350792,0.613365118567058,5.04,1
"ARHGEF2","ARHGEF2",-0.0871220238600238,0.613385718866476,4.82,1
"ACVR1","ACVR1",-0.0870927116179034,0.613505561111251,3.72,1
"ATP2A2","ATP2A2",0.0870760918051789,0.613573515112324,3.44,1
"UGT2A1","UGT2A1",0.0870521138089085,0.613671560359709,3.62,1
"NPAS3","NPAS3",-0.0897467507865362,0.613730522199485,3,1
"MBOAT1","MBOAT1",0.0870326997439843,0.613750948674799,4.24,1
"TRIM14","TRIM14",0.0870179377376665,0.613811316609841,3.38,1
"TMCO2","TMCO2",0.0942852976268681,0.613901702257664,4.66666666666667,1
"AFAP1L2","AFAP1L2",-0.0869329749725174,0.614158813015066,2.74,1
"BTRC","BTRC",0.0869324717861554,0.614160871286167,2.74,1
"RGL3","RGL3",0.0869086606263376,0.614258273552691,4.04,1
"GAPVD1","GAPVD1",0.0868953991643979,0.614312523894105,3.44,1
"ITPKB","ITPKB",-0.0868788637109261,0.614380170390855,4.14,1
"NPHS1","NPHS1",-0.0868145323393695,0.614643379668474,4.52,1
"H1FOO","H1FOO",0.0867965013398214,0.614717161300226,4.52,1
"POMGNT1","POMGNT1",0.0867588883238164,0.614871083203439,4.32,1
"MIA","MIA",0.0867113336197626,0.615065712172014,3.54,1
"MMP16","MMP16",0.0908294967634445,0.615176525031905,3.42553191489362,1
"MMP11","MMP11",-0.0866826302751003,0.615183199980516,3.32,1
"TMCO4","TMCO4",-0.0866687945993273,0.615239835187393,3.52,1
"DEFB119","DEFB119",-0.0922868172408002,0.61541641073798,4.53333333333333,1
"REG3A","REG3A",-0.08657659408228,0.615617306364362,4.24,1
"OR1A2","OR1A2",-0.0865434830434013,0.615752887484835,2.96,1
"CDH9","CDH9",-0.0865419260917522,0.61575926310661,3.98,1
"TMCO6","TMCO6",0.0865089716128706,0.615894216178781,3.08,1
"OR8D1","OR8D1",0.0906237094829062,0.61598095513835,2.97872340425532,1
"F7","F7",0.0864862799343512,0.615987148899788,3.08,1
"RIT2","RIT2",-0.0864719201564151,0.616045961745032,3.14,1
"KATNAL1","KATNAL1",0.0905644716529667,0.61621259937786,3.1063829787234,1
"TEAD2","TEAD2",0.0864131408780922,0.616286726541512,3.3265306122449,1
"TMEM43","TMEM43",0.0904933577823178,0.616490731810257,3.18604651162791,1
"GOLGA1","GOLGA1",-0.0863581787677092,0.616511891575221,3.44,1
"FOSL2","FOSL2",-0.0863551440592092,0.616524324966495,3.88,1
"CBX6","CBX6",-0.0863384536911345,0.616592708330078,2.44,1
"MAP7","MAP7",-0.140836183148784,0.616622283451597,3.7,1
"APOA2","APOA2",-0.0862747664405776,0.616853675346432,4.74,1
"BLM","BLM",0.0861728067903288,0.617271564878693,4.12,1
"CASZ1","CASZ1",0.0861292885647924,0.61744996375541,4.1,1
"TRMT11","TRMT11",0.0861263461821312,0.617462026554866,3.82,1
"NKD2","NKD2",0.0861171750063276,0.617499625986253,4.06,1
"USP31","USP31",0.0860731426367751,0.617680160560738,3.88,1
"MAP9","MAP9",0.0860651012420596,0.617713133001109,2.94,1
"RFX5","RFX5",-0.0860535802347672,0.617760374312966,4.88,1
"HS3ST1","HS3ST1",-0.0860188205201014,0.617902913927026,3.06,1
"SLFN5","SLFN5",-0.085961655480427,0.618137361226872,2.6,1
"AP4S1","AP4S1",0.0859297956007663,0.618268042222506,3.04,1
"NAALAD2","NAALAD2",0.0859167115054334,0.61832171314265,4,1
"MAGI3","MAGI3",-0.0858943137893386,0.618413593022025,3.96,1
"SEMA6D","SEMA6D",0.0858838112929619,0.618456678310475,2.56,1
"TINF2","TINF2",0.0858807577550348,0.618469205335165,3.52,1
"IL5","IL5",-0.0858176539212256,0.618728110148511,3.06,1
"CD300A","CD300A",0.085716594205687,0.619142835952384,3.4,1
"PRPF18","PRPF18",0.0856555227739686,0.619393515201623,3.44,1
"OR4N4","OR4N4",0.192668658897113,0.61943848007342,4.3,1
"OLFM3","OLFM3",0.0856441752289967,0.619440098005594,3.88,1
"PCDHB3","PCDHB3",0.0855598136171181,0.619786456582447,3.1,1
"GBA","GBA",-0.0882177689128638,0.619808213030813,4.77083333333333,1
"ABHD10","ABHD10",0.085546759810041,0.619840058043333,5.02,1
"DUSP13","DUSP13",0.0855078152614544,0.619999983369601,3.66,1
"C3orf36","C3orf36",0.0854794072375479,0.620116651412086,4.52,1
"GZMA","GZMA",0.0854199061346067,0.62036104426223,2.92,1
"SLC7A11","SLC7A11",0.0854184420657081,0.620367058234973,2.86,1
"CABYR","CABYR",0.0853596954014801,0.620608392587021,2.94,1
"CHMP4A","CHMP4A",0.0853389233212491,0.620693734710223,3.52,1
"NEDD8","NEDD8",0.0853389233212491,0.620693734710223,3.52,1
"CRHR2","CRHR2",0.0924060659227702,0.621014892745638,3.15909090909091,1
"DUSP4","DUSP4",0.0940605302631389,0.621025125350714,2.3953488372093,1
"DPEP3","DPEP3",0.0851803550901074,0.621345373167199,2.44,1
"SSTR4","SSTR4",0.0851704228772719,0.621386199188855,4.5,1
"SYVN1","SYVN1",0.0851659424095764,0.62140461636267,3.8,1
"C1orf216","C1orf216",0.0906898731193903,0.621569106215715,4.17391304347826,1
"RLN2","RLN2",-0.0906758319712934,0.621623316162892,3.41304347826087,1
"CEP152","CEP152",-0.0850580054151449,0.621848364910935,2.58,1
"CYP2C18","CYP2C18",0.0849678457167281,0.622219128450652,2.8,1
"SLC24A3","SLC24A3",0.084940841334217,0.622330196339175,5.16,1
"DNAJB13","DNAJB13",-0.0849373274944112,0.622344649218224,4.14,1
"HIVEP1","HIVEP1",0.0848608727358786,0.622659151976557,3.94,1
"IRX3","IRX3",0.0848579434152096,0.622671203279865,2.46,1
"EIF4ENIF1","EIF4ENIF1",-0.0848514550781046,0.622697896815441,2.92,1
"MRPL10","MRPL10",0.086081703910406,0.622941755341144,2.95918367346939,1
"SPEF1","SPEF1",0.084778251264372,0.622999095948641,5.14,1
"DHH","DHH",-0.0847593001731398,0.623077080562371,4.02,1
"MYL3","MYL3",-0.0847127419913953,0.623268686768738,3.08,1
"RPL22","RPL22",0.0846728064163454,0.623433057613363,4.8,1
"BBS7","BBS7",0.0845877927101259,0.623783025204808,2.8,1
"ZNF592","ZNF592",0.0845706202826096,0.623853727104258,3.76,1
"SF3A2","SF3A2",0.0845583968196129,0.623904055264069,2.04,1
"MAP1B","MAP1B",0.0900707992692424,0.623961069219764,2.45652173913043,1
"SYT7","SYT7",0.096835343524935,0.62399411541155,3.38095238095238,1
"TNFRSF10A","TNFRSF10A",0.0844872397415342,0.624197066469666,2.5,1
"C19orf18","C19orf18",-0.0844702876623192,0.624266880258098,3.56,1
"MYBPH","MYBPH",-0.0844649574335212,0.624288832417983,4.54,1
"MAPRE1","MAPRE1",0.0857198524139755,0.624409267590824,4.63265306122449,1
"TNIP2","TNIP2",0.0844354684148114,0.624410286553746,3.26,1
"FAM53A","FAM53A",-0.0844348901477413,0.624412668314959,3.5,1
"WSCD1","WSCD1",0.0857027521782506,0.624478653938289,2.85714285714286,1
"SORD","SORD",0.085699807801414,0.624490601436445,2.55102040816327,1
"ABCC3","ABCC3",0.0843899696557308,0.624597697886409,3.28,1
"PRDM1","PRDM1",-0.0843487589212805,0.624767466680409,4.26,1
"ZNF154","ZNF154",0.0843380962888257,0.624811394795987,3.6,1
"ZC3H10","ZC3H10",0.0856143113529205,0.624837564334686,4.24489795918367,1
"SERINC3","SERINC3",0.0929326325405423,0.625235695441085,4.74418604651163,1
"RPL37A","RPL37A",-0.0842053765902738,0.62535828244035,3.76,1
"TIGD7","TIGD7",0.0842038230224453,0.625364685272402,2.82,1
"IL13","IL13",-0.0841856224678901,0.625439698551786,3.06,1
"CANX","CANX",0.0841839288263987,0.625446679055098,3.52,1
"POLR2E","POLR2E",0.0840490088869646,0.626002867337443,2.04,1
"PHLDA3","PHLDA3",-0.088030873615838,0.626153781199907,4.65957446808511,1
"PIAS2","PIAS2",0.0840013432087656,0.626199410936387,3.14,1
"STARD13","STARD13",0.0839898042258948,0.626246994335703,2.94,1
"CIITA","CIITA",-0.083967426956286,0.626339275903494,3.28,1
"ANKS4B","ANKS4B",0.0839511545286265,0.626406385237785,3.88,1
"PPFIA1","PPFIA1",0.0839385026299719,0.626458565142141,4.12,1
"TSPAN17","TSPAN17",0.0851928029127216,0.626549294177979,3.46938775510204,1
"KIF1A","KIF1A",0.0839112908384823,0.626570800093729,3.34,1
"CYP3A4","CYP3A4",-0.0838050340708272,0.627009134882399,3.58,1
"CATSPER3","CATSPER3",-0.0837776146045562,0.627122267218517,3.06,1
"PRPSAP1","PRPSAP1",0.0837729242169349,0.627141620531482,3.5,1
"BOLL","BOLL",-0.0837727465567092,0.627142353591693,3.88,1
"OR3A2","OR3A2",0.083760734392488,0.627191918903789,2.96,1
"RASGRP2","RASGRP2",0.0837112446354998,0.627396143454439,3.8,1
"NIT2","NIT2",0.0849749513765176,0.627434734299578,4.53061224489796,1
"DLG2","DLG2",-0.083699521577796,0.627444523847635,3.96,1
"RPL41","RPL41",0.0848984726292338,0.627745697510279,4.24489795918367,1
"APOF","APOF",-0.0848984726292338,0.627745697510279,4.24489795918367,1
"MUC6","MUC6",0.0835719694523763,0.627971023063927,2.56,1
"CAPN13","CAPN13",-0.0848243788478228,0.628047023563732,3.95918367346939,1
"PSAT1","PSAT1",-0.0848148724475269,0.628085688661694,2.95918367346939,1
"PDIA2","PDIA2",-0.0835256572845212,0.628162231411227,2.54,1
"SLC36A4","SLC36A4",0.0834901298061939,0.62830892933096,3.3,1
"GLOD4","GLOD4",-0.0834820682595867,0.628342218534885,3.28260869565217,1
"PANK2","PANK2",0.0834699449176995,0.628392281801558,5.14,1
"CD74","CD74",-0.0834046915513805,0.628661773218312,3.36,1
"XCR1","XCR1",-0.0833849560667653,0.628743288572702,3.08,1
"C21orf58","C21orf58",-0.0833453839355562,0.628906750143532,3.28,1
"ANKRD17","ANKRD17",0.0833079108701765,0.629061557067466,3.58,1
"PYHIN1","PYHIN1",0.0832633222112416,0.629245779878851,4.72,1
"MRPS12","MRPS12",0.0832550659578762,0.629279893890977,4.72,1
"KCNN2","KCNN2",-0.0832269122743294,0.629396227773208,2.48,1
"COQ10A","COQ10A",0.0844689693950219,0.629493231234116,4.24489795918367,1
"BCDIN3D","BCDIN3D",0.0831848240089328,0.629570157144631,4.02,1
"CXCR4","CXCR4",0.0831755965822163,0.62960829202402,3.52,1
"HIST1H3E","HIST1H3E",0.0831715855861063,0.629624868862963,4.28,1
"SESTD1","SESTD1",0.0831521932062375,0.629705017142832,4.06,1
"LRP3","LRP3",0.0901041314349892,0.629773972216788,4.26666666666667,1
"PBX4","PBX4",0.0952030121400311,0.629879674201938,4.42857142857143,1
"SLC18A2","SLC18A2",0.0830955261621856,0.629939244653063,2.74,1
"ZNF428","ZNF428",0.0830904269427958,0.629960323505324,3.76595744680851,1
"EML2","EML2",0.0830904269427958,0.629960323505324,3.86,1
"CLEC2D","CLEC2D",-0.0830500183745559,0.630127372235676,4.3,1
"RPUSD1","RPUSD1",0.0830481225333694,0.63013521007321,2.72,1
"EGLN3","EGLN3",-0.0855841000079399,0.630335071257589,3,1
"PIGT","PIGT",0.0829907840338984,0.630372279221454,4.68,1
"FAS","FAS",-0.0829642908108074,0.63048182917495,2.72,1
"PTPN1","PTPN1",-0.0883846083253808,0.630495183251783,5.1304347826087,1
"ZSCAN20","ZSCAN20",0.0829566122049811,0.630513581798381,3.84,1
"WDR91","WDR91",-0.0841868832854902,0.630642042216433,4.04081632653061,1
"TNIP1","TNIP1",0.0828709015254517,0.630868057415557,3.36,1
"NBR2","NBR2",0.0988202796347339,0.631025959825273,2.375,1
"CNTROB","CNTROB",-0.0828101475770396,0.631119368051762,2.92,1
"TMBIM1","TMBIM1",0.0827858264918282,0.631219984413665,3.96,1
"CCDC140","CCDC140",-0.0827129476837101,0.631521523220567,3.62,1
"PANK3","PANK3",0.0826559308557017,0.631757473328109,3.48,1
"NSFL1C","NSFL1C",0.0826455976870504,0.631800238438788,5.28,1
"P2RY12","P2RY12",0.0826422655400209,0.63181402919689,5.36,1
"PCCA","PCCA",0.0879986836745059,0.631994557538583,3,1
"RELL2","RELL2",0.0825767456304674,0.632085221322363,3.08,1
"SRRM1","SRRM1",-0.082564951479778,0.632134043273844,3.46,1
"C19orf24","C19orf24",-0.0825208450890198,0.632316635494558,2.04,1
"DSCR9","DSCR9",-0.0879156084938574,0.63231750509677,3.34782608695652,1
"CCDC107","CCDC107",0.0824952585003095,0.632422569008303,3.36,1
"GLS2","GLS2",0.0824928950055447,0.632432354705375,4.26,1
"DCTN3","DCTN3",0.0850547970671628,0.632459451814396,3.22916666666667,1
"WWC2","WWC2",-0.0824815424927622,0.632479358945724,2.22,1
"NKD1","NKD1",-0.0824624433378529,0.632558440785095,2.72,1
"LGR6","LGR6",-0.082425117485081,0.632713003558016,4.66,1
"ARHGDIB","ARHGDIB",-0.0823890351543196,0.632862431590243,5.04,1
"SEBOX","SEBOX",0.102686786865449,0.633026909773666,2.42424242424242,1
"VSIG2","VSIG2",0.0823347957771879,0.633087080464364,2.92,1
"LGI3","LGI3",-0.0823237151509377,0.633132978224444,2.75510204081633,1
"C4orf17","C4orf17",0.0835143263967431,0.633384500066976,2.69387755102041,1
"CYB5D1","CYB5D1",0.0822370669709701,0.633491935615507,2.92,1
"HCFC2","HCFC2",0.0822334594716863,0.633506882189365,2.74,1
"RERE","RERE",0.0822007352377972,0.633642471604231,4.36,1
"PPFIA2","PPFIA2",0.0821780716765069,0.633736382569966,3.26,1
"FAHD2A","FAHD2A",0.110328842090104,0.634010753695655,4.36666666666667,1
"DOLK","DOLK",-0.0820626707154772,0.634214656737047,3.18,1
"DNAJA4","DNAJA4",-0.0820572871255749,0.634236972351014,3.48,1
"KCTD2","KCTD2",0.0873795881259311,0.634402835909551,3.41304347826087,1
"SUSD5","SUSD5",-0.0820071665152608,0.634444743421777,3.08,1
"GALR1","GALR1",0.0819367689800762,0.634736617359206,3.24489795918367,1
"PAX1","PAX1",0.0920439457192441,0.63487335349499,4.41025641025641,1
"NHEJ1","NHEJ1",0.0818571393356699,0.635066833754793,3.96,1
"PLD1","PLD1",0.0817977686886782,0.635313083188938,6,1
"KIAA0355","KIAA0355",0.084314543416905,0.635435339735766,4.60416666666667,1
"BCL2L10","BCL2L10",0.0817264853480146,0.635608793360413,2.8,1
"COL10A1","COL10A1",-0.081725211163843,0.635614079661775,3.9,1
"TTC28","TTC28",-0.0856284856596616,0.635640201899219,2.82978723404255,1
"KIF22","KIF22",-0.0885161043805208,0.635845534442595,3.91111111111111,1
"ANKRA2","ANKRA2",-0.0816636188384095,0.635869633404479,2.66,1
"CFHR3","CFHR3",-0.0816467678826722,0.6359395572013,4.74,1
"PLA2G12A","PLA2G12A",0.0816238053981733,0.636034846049904,2.7,1
"TAS2R1","TAS2R1",-0.0900245175519833,0.636145216828216,4.04545454545455,1
"GLP1R","GLP1R",-0.081528391959858,0.636430850732337,4.4,1
"KLF14","KLF14",0.0840665848265948,0.63643341401806,3.9375,1
"OGG1","OGG1",-0.0815233450704206,0.636451800146328,3.7,1
"SLC13A1","SLC13A1",0.0814627982738961,0.636703148853942,3.96,1
"IL1RL1","IL1RL1",0.0814496223646638,0.636757851470363,3.36,1
"APOA4","APOA4",-0.0814412449501194,0.636792633089194,2.74,1
